frame_index,timestamp,request_id,source_node,target_node,area_id,upload_type,plan_index,planned_bytes,tx_events,rx_events,drop_events,tx_bytes,rx_bytes,drop_bytes,matched,has_rlc_tx,has_rlc_rx,has_rlc_drop,rlc_complete,rlc_partial,rlc_no_rx
3,000066,40,11,21,12_3,leader_to_rsu,226,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,41,12,21,17_7,leader_to_rsu,227,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,42,12,4,16_5,member_to_leader,228,10000,2,1,0,7967,4069,0,1,1,1,0,0,1,0
3,000066,43,4,21,16_5,leader_to_rsu,229,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,44,7,4,15_8,member_to_leader,230,10000,4,2,0,10089,4075,0,1,1,1,0,0,1,0
3,000066,45,4,21,15_8,leader_to_rsu,231,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,46,10,20,12_7,member_to_leader,232,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
3,000066,47,20,21,12_7,leader_to_rsu,233,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,48,4,12,16_4,member_to_leader,234,10000,3,0,0,12207,0,0,1,1,0,0,0,0,1
3,000066,49,12,21,16_4,leader_to_rsu,235,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,50,14,21,6_13,leader_to_rsu,236,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,51,19,21,10_6,leader_to_rsu,237,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
3,000066,52,20,16,12_10,member_to_leader,238,10000,4,1,0,10089,6,0,1,1,1,0,0,1,0
3,000066,53,16,21,12_10,leader_to_rsu,239,2000,1,0,0,2083,0,0,1,1,0,0,0,0,1
