timestamp,area_id,source_id,target_id,upload_type,bytes
000062,10_3,13,10,member_to_leader,10000
000062,10_3,19,10,member_to_leader,10000
000062,10_3,10,RSU,leader_to_rsu,2000
000062,10_9,19,13,member_to_leader,10000
000062,10_9,13,RSU,leader_to_rsu,2000
000062,10_1,11,2,member_to_leader,10000
000062,10_1,10,2,member_to_leader,10000
000062,10_1,2,RSU,leader_to_rsu,2000
000062,16_9,4,12,member_to_leader,10000
000062,16_9,12,RSU,leader_to_rsu,2000
000062,14_7,4,8,member_to_leader,10000
000062,14_7,8,RSU,leader_to_rsu,2000
000062,6_11,14,RSU,leader_to_rsu,2000
000062,16_3,4,8,member_to_leader,10000
000062,16_3,8,RSU,leader_to_rsu,2000
000062,15_12,7,20,member_to_leader,10000
000062,15_12,16,20,member_to_leader,10000
000062,15_12,20,RSU,leader_to_rsu,2000
000062,8_6,13,RSU,leader_to_rsu,2000
000062,18_4,12,4,member_to_leader,10000
000062,18_4,4,RSU,leader_to_rsu,2000
000062,8_5,13,RSU,leader_to_rsu,2000
000062,11_2,2,11,member_to_leader,10000
000062,11_2,11,RSU,leader_to_rsu,2000
000062,8_12,14,RSU,leader_to_rsu,2000
000062,8_9,19,9,member_to_leader,10000
000062,8_9,13,9,member_to_leader,10000
000062,8_9,9,RSU,leader_to_rsu,2000
000062,7_10,14,RSU,leader_to_rsu,2000
000062,7_13,14,RSU,leader_to_rsu,2000
000062,11_3,11,10,member_to_leader,10000
000062,11_3,10,RSU,leader_to_rsu,2000
000062,9_8,13,9,member_to_leader,10000
000062,9_8,9,RSU,leader_to_rsu,2000
000062,18_6,4,12,member_to_leader,10000
000062,18_6,12,RSU,leader_to_rsu,2000
000062,14_4,8,RSU,leader_to_rsu,2000
000062,16_11,12,7,member_to_leader,10000
000062,16_11,4,7,member_to_leader,10000
000062,16_11,7,RSU,leader_to_rsu,2000
000062,17_11,12,4,member_to_leader,10000
000062,17_11,4,RSU,leader_to_rsu,2000
000062,9_9,13,19,member_to_leader,10000
000062,9_9,9,19,member_to_leader,10000
000062,9_9,19,RSU,leader_to_rsu,2000
000062,13_4,10,11,member_to_leader,10000
000062,13_4,8,11,member_to_leader,10000
000062,13_4,11,RSU,leader_to_rsu,2000
000062,10_2,10,2,member_to_leader,10000
000062,10_2,11,2,member_to_leader,10000
000062,10_2,9,2,member_to_leader,10000
000062,10_2,2,RSU,leader_to_rsu,2000
000062,5_11,14,RSU,leader_to_rsu,2000
000062,16_12,4,12,member_to_leader,10000
000062,16_12,12,RSU,leader_to_rsu,2000
000062,4_13,14,RSU,leader_to_rsu,2000
000062,19_4,12,4,member_to_leader,10000
