timestamp,area_id,area_center_x,area_center_y,priority,group_members,group_size,leader_id,group_confidence,member_uploads,leader_uploads
000076,4_9,-95.000,17.000,0.000000,14,1,14,0.029148,0,1
000076,21_10,75.000,23.000,0.000000,12,1,12,0.026815,0,1
000076,1_9,-125.000,17.000,0.000000,14,1,14,0.026646,0,1
000076,2_10,-115.000,23.000,0.000000,14,1,14,0.026100,0,1
000076,3_2,-105.000,-25.000,0.000000,19,1,19,0.025270,0,1
000076,19_6,55.000,-1.000,0.000000,12,1,12,0.023750,0,1
000076,5_5,-85.000,-7.000,0.000000,14,1,14,0.023636,0,1
000076,1_4,-125.000,-13.000,0.000000,14,1,14,0.022898,0,1
000076,20_9,65.000,17.000,0.000000,12,1,12,0.022489,0,1
000076,22_3,85.000,-19.000,0.000000,4,1,4,0.021303,0,1
000076,9_12,-45.000,35.000,0.000000,19,1,19,0.020682,0,1
000076,23_4,95.000,-13.000,0.000000,12,1,12,0.020655,0,1
000076,21_6,75.000,-1.000,0.000000,8,1,8,0.020507,0,1
000076,6_5,-75.000,-7.000,0.000000,14,1,14,0.020485,0,1
000076,7_2,-65.000,-25.000,0.000000,19,1,19,0.019425,0,1
000076,20_10,65.000,23.000,0.000000,4,1,4,0.017967,0,1
000076,3_10,-105.000,23.000,0.000000,14,1,14,0.017896,0,1
000076,4_6,-95.000,-1.000,0.000000,14,1,14,0.017871,0,1
000076,2_2,-115.000,-25.000,0.000000,14,1,14,0.017446,0,1
000076,3_5,-105.000,-7.000,0.000000,19,1,19,0.016950,0,1
000076,20_12,65.000,35.000,0.000000,12,1,12,0.015654,0,1
000076,20_5,65.000,-7.000,0.000000,12,1,12,0.015217,0,1
000076,6_2,-75.000,-25.000,0.000000,13,1,13,0.014764,0,1
000076,4_3,-95.000,-19.000,0.000000,19,1,19,0.014663,0,1
000076,19_7,55.000,5.000,0.000000,12,1,12,0.014359,0,1
000076,16_1,25.000,-31.000,0.000000,13,1,13,0.013925,0,1
000076,23_6,95.000,-1.000,0.000000,12,1,12,0.012868,0,1
000076,17_2,35.000,-25.000,0.000000,16,1,16,0.012171,0,1
000076,6_8,-75.000,11.000,0.000000,13,1,13,0.011965,0,1
000076,4_7,-95.000,5.000,0.000000,14,1,14,0.011941,0,1
000076,2_7,-115.000,5.000,0.000000,13,1,13,0.011254,0,1
000076,4_4,-95.000,-13.000,0.000000,13,1,13,0.011074,0,1
000076,18_13,45.000,41.000,0.000000,12,1,12,0.010963,0,1
000076,7_0,-65.000,-37.000,0.000000,13,1,13,0.010826,0,1
000076,10_13,-35.000,41.000,0.000000,14,1,14,0.010653,0,1
000076,6_1,-75.000,-31.000,0.000000,13,1,13,0.010313,0,1
000076,22_10,85.000,23.000,0.000000,12,1,12,0.009877,0,1
000076,20_8,65.000,11.000,0.000000,4,1,4,0.009775,0,1
000076,16_13,25.000,41.000,0.000000,1,1,1,0.009711,0,1
000076,23_2,95.000,-25.000,0.000000,12,1,12,0.009569,0,1
000076,17_13,35.000,41.000,0.000000,1,1,1,0.009153,0,1
000076,6_4,-75.000,-13.000,0.000000,14,1,14,0.009086,0,1
000076,8_0,-55.000,-37.000,0.000000,15,1,15,0.009044,0,1
000076,19_9,55.000,17.000,0.000000,12,1,12,0.009021,0,1
000076,0_7,-135.000,5.000,0.000000,14,1,14,0.008893,0,1
000076,20_13,65.000,41.000,0.000000,12,1,12,0.008665,0,1
000076,5_7,-85.000,5.000,0.000000,14,1,14,0.008546,0,1
000076,1_8,-125.000,11.000,0.000000,14,1,14,0.008421,0,1
000076,20_7,65.000,5.000,0.000000,12,1,12,0.007839,0,1
000076,6_3,-75.000,-19.000,0.000000,13,1,13,0.007828,0,1
000076,6_6,-75.000,-1.000,0.000000,19,1,19,0.007785,0,1
000076,22_4,85.000,-13.000,0.000000,12,1,12,0.007517,0,1
000076,7_1,-65.000,-31.000,0.000000,19,1,19,0.007129,0,1
000076,0_8,-135.000,11.000,0.000000,14,1,14,0.007046,0,1
000076,9_13,-45.000,41.000,0.000000,13,1,13,0.006910,0,1
000076,19_2,55.000,-25.000,0.000000,7,1,7,0.006880,0,1
000076,5_4,-85.000,-13.000,0.000000,13,1,13,0.006735,0,1
000076,22_5,85.000,-7.000,0.000000,4,1,4,0.006689,0,1
000076,3_3,-105.000,-19.000,0.000000,13,1,13,0.006657,0,1
000076,9_0,-45.000,-37.000,0.000000,6,1,6,0.006548,0,1
000076,6_0,-75.000,-37.000,0.000000,13,1,13,0.006342,0,1
000076,21_9,75.000,17.000,0.000000,12,1,12,0.006193,0,1
000076,16_0,25.000,-37.000,0.000000,19,1,19,0.005846,0,1
000076,21_4,75.000,-13.000,0.000000,4,1,4,0.005328,0,1
000076,3_4,-105.000,-13.000,0.000000,14,1,14,0.005273,0,1
000076,22_6,85.000,-1.000,0.000000,12,1,12,0.005236,0,1
000076,4_2,-95.000,-25.000,0.000000,19,1,19,0.004677,0,1
000076,21_5,75.000,-7.000,0.000000,8,1,8,0.004653,0,1
000076,22_7,85.000,5.000,0.000000,4,1,4,0.004471,0,1
000076,22_8,85.000,11.000,0.000000,4,1,4,0.004404,0,1
000076,3_6,-105.000,-1.000,0.000000,19,1,19,0.004274,0,1
000076,19_1,55.000,-31.000,0.000000,7,1,7,0.004217,0,1
000076,23_11,95.000,29.000,0.000000,12,1,12,0.003930,0,1
000076,2_11,-115.000,29.000,0.000000,14,1,14,0.003862,0,1
000076,18_1,45.000,-31.000,0.000000,20,1,20,0.003712,0,1
000076,4_0,-95.000,-37.000,0.000000,9,1,9,0.003534,0,1
000076,24_7,105.000,5.000,0.000000,12,1,12,0.003523,0,1
000076,3_0,-105.000,-37.000,0.000000,19,1,19,0.003512,0,1
000076,24_8,105.000,11.000,0.000000,12,1,12,0.003500,0,1
000076,2_1,-115.000,-31.000,0.000000,14,1,14,0.003493,0,1
000076,24_5,105.000,-7.000,0.000000,12,1,12,0.003472,0,1
000076,5_6,-85.000,-1.000,0.000000,13,1,13,0.003444,0,1
000076,24_4,105.000,-13.000,0.000000,12,1,12,0.003400,0,1
000076,4_1,-95.000,-31.000,0.000000,10,1,10,0.003382,0,1
000076,17_9,35.000,17.000,0.000000,16,1,16,0.003212,0,1
000076,20_3,65.000,-19.000,0.000000,4,1,4,0.003110,0,1
000076,21_3,75.000,-19.000,0.000000,12,1,12,0.002895,0,1
000076,21_11,75.000,29.000,0.000000,12,1,12,0.002832,0,1
000076,18_9,45.000,17.000,0.000000,16,1,16,0.002642,0,1
000076,22_9,85.000,17.000,0.000000,12,1,12,0.002551,0,1
000076,16_2,25.000,-25.000,0.000000,9,1,9,0.002485,0,1
000076,17_1,35.000,-31.000,0.000000,10,1,10,0.002459,0,1
000076,17_0,35.000,-37.000,0.000000,10,1,10,0.002322,0,1
000076,3_11,-105.000,29.000,0.000000,13,1,13,0.001990,0,1
000076,22_11,85.000,29.000,0.000000,4,1,4,0.001982,0,1
000076,20_2,65.000,-25.000,0.000000,7,1,7,0.001966,0,1
000076,19_0,55.000,-37.000,0.000000,7,1,7,0.001929,0,1
000076,2_6,-115.000,-1.000,0.000000,13,1,13,0.001890,0,1
000076,23_12,95.000,35.000,0.000000,12,1,12,0.001876,0,1
000076,23_1,95.000,-31.000,0.000000,12,1,12,0.001819,0,1
000076,24_9,105.000,17.000,0.000000,12,1,12,0.001723,0,1
000076,20_0,65.000,-37.000,0.000000,7,1,7,0.001682,0,1
000076,24_11,105.000,29.000,0.000000,12,1,12,0.001627,0,1
000076,1_6,-125.000,-1.000,0.000000,13,1,13,0.001548,0,1
000078,13_2,-5.000,-25.000,4.300000,11,1,11,0.926529,0,1
000078,12_9,-15.000,17.000,4.200000,5,1,5,0.934720,0,1
000078,11_7,-25.000,5.000,3.200000,9,1,9,0.921355,0,1
000078,14_10,5.000,23.000,3.200000,7,1,7,0.900155,0,1
000078,13_3,-5.000,-19.000,3.200000,11,1,11,0.854979,0,1
000078,12_4,-15.000,-13.000,3.200000,10,1,10,0.815083,0,1
000078,13_0,-5.000,-37.000,3.100000,2,1,2,0.959509,0,1
000078,15_4,15.000,-13.000,3.100000,8,1,8,0.924505,0,1
000078,14_3,5.000,-19.000,3.100000,1;8,2,1,0.943908,1,1
000078,17_5,35.000,-7.000,3.100000,12;4,2,12,0.851920,1,1
000078,15_3,15.000,-19.000,3.000000,8,1,8,0.904256,0,1
000078,11_5,-25.000,-7.000,2.200000,10;9,2,10,0.978693,1,1
000078,16_7,25.000,5.000,2.100000,12,1,12,0.941094,0,1
000078,14_9,5.000,17.000,2.100000,7,1,7,0.940632,0,1
000078,14_1,5.000,-31.000,2.100000,1,1,1,0.937491,0,1
000078,12_11,-15.000,29.000,2.100000,16,1,16,0.926485,0,1
000078,15_6,15.000,-1.000,2.100000,4,1,4,0.914653,0,1
000078,11_6,-25.000,-1.000,2.100000,9;10,2,9,0.988538,1,1
000078,13_9,-5.000,17.000,2.100000,20,1,20,0.883736,0,1
000078,17_7,35.000,5.000,2.100000,12,1,12,0.863079,0,1
000078,15_9,15.000,17.000,2.100000,7,1,7,0.861291,0,1
000078,16_8,25.000,11.000,2.100000,12;4,2,4,0.967688,1,1
000078,14_0,5.000,-37.000,2.100000,1;2,2,2,0.959067,1,1
000078,15_2,15.000,-25.000,2.100000,1;8,2,8,0.970775,1,1
000078,11_8,-25.000,11.000,2.100000,9;19,2,19,0.956907,1,1
000078,12_3,-15.000,-19.000,2.100000,11,1,11,0.829625,0,1
000078,11_4,-25.000,-13.000,2.100000,10,1,10,0.813908,0,1
000078,12_7,-15.000,5.000,2.100000,10,1,10,0.813889,0,1
000078,15_8,15.000,11.000,2.100000,7;4,2,7,0.959073,1,1
000078,16_4,25.000,-13.000,2.100000,4;12,2,4,0.903536,1,1
000078,14_11,5.000,29.000,2.100000,7;16,2,16,0.789774,1,1
000078,16_5,25.000,-7.000,2.000000,4;12,2,12,0.968464,1,1
000078,14_13,5.000,41.000,2.000000,16,1,16,0.094543,0,1
000078,13_1,-5.000,-31.000,1.100000,2;11,2,2,0.987918,1,1
000078,12_10,-15.000,23.000,1.100000,20;16,2,20,0.986066,1,1
000078,10_6,-35.000,-1.000,0.000000,19,1,19,0.946431,0,1
000078,6_12,-75.000,35.000,0.000000,14,1,14,0.939486,0,1
000078,9_6,-45.000,-1.000,0.000000,13,1,13,0.915841,0,1
000078,6_13,-75.000,41.000,0.000000,14,1,14,0.904356,0,1
000078,16_6,25.000,-1.000,0.000000,12;4,2,4,0.989014,1,1
000078,14_2,5.000,-25.000,0.000000,1,1,1,0.892814,0,1
000078,12_5,-15.000,-7.000,0.000000,10,1,10,0.891437,0,1
000078,9_5,-45.000,-7.000,0.000000,13,1,13,0.890870,0,1
000078,12_6,-15.000,-1.000,0.000000,10,1,10,0.890662,0,1
000078,13_11,-5.000,29.000,0.000000,16;20,2,20,0.976587,1,1
000078,12_2,-15.000,-25.000,0.000000,11,1,11,0.880618,0,1
000078,10_7,-35.000,5.000,0.000000,9;13,2,13,0.977578,1,1
000078,13_10,-5.000,23.000,0.000000,20;16,2,16,0.980066,1,1
000078,15_7,15.000,5.000,0.000000,4;12,2,12,0.959673,1,1
000078,11_9,-25.000,17.000,0.000000,5;20,2,5,0.966911,1,1
000078,15_1,15.000,-31.000,0.000000,1,1,1,0.867614,0,1
000078,12_12,-15.000,35.000,0.000000,16,1,16,0.865629,0,1
000078,10_5,-35.000,-7.000,0.000000,13;9,2,9,0.941689,1,1
000078,5_12,-85.000,35.000,0.000000,14,1,14,0.859314,0,1
000078,14_8,5.000,11.000,0.000000,7,1,7,0.853141,0,1
000078,15_5,15.000,-7.000,0.000000,4,1,4,0.852982,0,1
000078,12_1,-15.000,-31.000,0.000000,11;2,2,11,0.973875,1,1
000078,6_11,-75.000,29.000,0.000000,14,1,14,0.849807,0,1
000078,12_0,-15.000,-37.000,0.000000,2,1,2,0.848462,0,1
000078,5_13,-85.000,41.000,0.000000,14,1,14,0.842925,0,1
000078,15_10,15.000,23.000,0.000000,7,1,7,0.841901,0,1
000078,17_6,35.000,-1.000,0.000000,12,1,12,0.841168,0,1
000078,13_12,-5.000,35.000,0.000000,16,1,16,0.840252,0,1
000078,9_7,-45.000,5.000,0.000000,13,1,13,0.838789,0,1
000078,12_8,-15.000,11.000,0.000000,20,1,20,0.829147,0,1
000078,15_0,15.000,-37.000,0.000000,1;2,2,1,0.916031,1,1
000078,13_8,-5.000,11.000,0.000000,20;5,2,5,0.918672,1,1
000078,11_10,-25.000,23.000,0.000000,5;20,2,5,0.953195,1,1
000078,10_8,-35.000,11.000,0.000000,9;19,2,19,0.965668,1,1
000078,17_8,35.000,11.000,0.000000,12,1,12,0.814205,0,1
000078,5_11,-85.000,29.000,0.000000,14,1,14,0.807759,0,1
000078,7_12,-65.000,35.000,0.000000,14,1,14,0.775253,0,1
000078,15_11,15.000,29.000,0.000000,7,1,7,0.773842,0,1
000078,11_11,-25.000,29.000,0.000000,16;20,2,20,0.929581,1,1
000078,7_11,-65.000,29.000,0.000000,14,1,14,0.744067,0,1
000078,11_12,-25.000,35.000,0.000000,16;20,2,16,0.817403,1,1
000078,13_5,-5.000,-7.000,0.000000,10;8,2,8,0.895815,1,1
000078,13_6,-5.000,-1.000,0.000000,10,1,10,0.731232,0,1
000078,9_3,-45.000,-19.000,0.000000,13;19,2,13,0.901122,1,1
000078,13_7,-5.000,5.000,0.000000,20;5,2,5,0.904970,1,1
000078,4_12,-95.000,35.000,0.000000,14,1,14,0.705110,0,1
000078,11_0,-25.000,-37.000,0.000000,2;11,2,2,0.900647,1,1
000078,17_4,35.000,-13.000,0.000000,12;4,2,4,0.836077,1,1
000078,8_8,-55.000,11.000,0.000000,13;19,2,19,0.814594,1,1
000078,9_4,-45.000,-13.000,0.000000,13,1,13,0.656321,0,1
000078,10_4,-35.000,-13.000,0.000000,13,1,13,0.631687,0,1
000078,7_10,-65.000,23.000,0.000000,14,1,14,0.574154,0,1
000078,14_6,5.000,-1.000,0.000000,4;8,2,8,0.657599,1,1
000078,14_5,5.000,-7.000,0.000000,8;4,2,8,0.685812,1,1
000078,10_3,-35.000,-19.000,0.000000,13;19;9,3,9,0.781070,2,1
000078,10_9,-35.000,17.000,0.000000,19;13,2,19,0.675087,1,1
000078,10_1,-35.000,-31.000,0.000000,11;2,2,11,0.618896,1,1
000078,16_3,25.000,-19.000,0.000000,8;4,2,8,0.506171,1,1
000078,8_6,-55.000,-1.000,0.000000,13,1,13,0.408432,0,1
000078,18_4,45.000,-13.000,0.000000,12;4,2,12,0.521903,1,1
000078,8_5,-55.000,-7.000,0.000000,13,1,13,0.392007,0,1
000078,6_10,-75.000,23.000,0.000000,14,1,14,0.384550,0,1
000078,14_7,5.000,5.000,0.000000,4;8;7,3,7,0.567529,2,1
000078,16_11,25.000,29.000,0.000000,7;12,2,7,0.494449,1,1
000078,15_12,15.000,35.000,0.000000,7;16;20,3,20,0.628101,2,1
000078,11_2,-25.000,-25.000,0.000000,11;2,2,11,0.431368,1,1
000078,8_9,-55.000,17.000,0.000000,19;13;9,3,9,0.583196,2,1
000078,18_6,45.000,-1.000,0.000000,12,1,12,0.297210,0,1
000078,7_13,-65.000,41.000,0.000000,14,1,14,0.287275,0,1
000078,9_8,-45.000,11.000,0.000000,13;9,2,13,0.363072,1,1
000078,4_13,-95.000,41.000,0.000000,14,1,14,0.273755,0,1
000078,16_9,25.000,17.000,0.000000,12;4,2,4,0.369862,1,1
000078,18_7,45.000,5.000,0.000000,12,1,12,0.265331,0,1
000078,10_2,-35.000,-25.000,0.000000,2;10;11;9,4,2,0.594297,3,1
000078,14_4,5.000,-13.000,0.000000,8,1,8,0.253187,0,1
000078,11_3,-25.000,-19.000,0.000000,11;10,2,10,0.433445,1,1
000078,19_4,55.000,-13.000,0.000000,12;4,2,4,0.325942,1,1
000078,5_10,-85.000,23.000,0.000000,14,1,14,0.238037,0,1
000078,14_12,5.000,35.000,0.000000,16,1,16,0.218133,0,1
000078,9_9,-45.000,17.000,0.000000,13;9;19,3,19,0.486480,2,1
000078,4_11,-95.000,29.000,0.000000,14,1,14,0.205085,0,1
000078,17_11,35.000,29.000,0.000000,12;7,2,7,0.287075,1,1
000078,12_13,-15.000,41.000,0.000000,16,1,16,0.180960,0,1
000078,8_3,-55.000,-19.000,0.000000,13,1,13,0.179291,0,1
000078,13_4,-5.000,-13.000,0.000000,11;8;10,3,11,0.403635,2,1
000078,18_8,45.000,11.000,0.000000,12,1,12,0.171910,0,1
000078,11_1,-25.000,-31.000,0.000000,11;2,2,2,0.256976,1,1
000078,13_13,-5.000,41.000,0.000000,16,1,16,0.171385,0,1
000078,17_12,35.000,35.000,0.000000,12;4,2,4,0.275561,1,1
000078,16_12,25.000,35.000,0.000000,12;4,2,12,0.275564,1,1
000078,8_4,-55.000,-13.000,0.000000,13,1,13,0.141494,0,1
000078,8_11,-55.000,29.000,0.000000,9;19,2,9,0.231448,1,1
000078,7_9,-65.000,17.000,0.000000,14,1,14,0.130477,0,1
000078,3_8,-105.000,11.000,0.000000,14,1,14,0.129742,0,1
000078,8_12,-55.000,35.000,0.000000,14,1,14,0.121778,0,1
000078,18_12,45.000,35.000,0.000000,12;4,2,4,0.194981,1,1
000078,18_11,45.000,29.000,0.000000,12,1,12,0.112954,0,1
000078,15_13,15.000,41.000,0.000000,16;3,2,3,0.192095,1,1
000078,5_9,-85.000,17.000,0.000000,14,1,14,0.109409,0,1
000078,8_7,-55.000,5.000,0.000000,13;9,2,9,0.187567,1,1
000078,2_8,-115.000,11.000,0.000000,14,1,14,0.107616,0,1
000078,8_10,-55.000,23.000,0.000000,9,1,9,0.107485,0,1
000078,9_10,-45.000,23.000,0.000000,13,1,13,0.103759,0,1
000078,9_11,-45.000,29.000,0.000000,19;13,2,19,0.192801,1,1
000078,7_4,-65.000,-13.000,0.000000,13,1,13,0.089064,0,1
000078,18_5,45.000,-7.000,0.000000,12,1,12,0.088829,0,1
000078,10_10,-35.000,23.000,0.000000,13,1,13,0.083358,0,1
000078,20_4,65.000,-13.000,0.000000,12,1,12,0.081024,0,1
000078,4_10,-95.000,23.000,0.000000,14,1,14,0.080280,0,1
000078,19_11,55.000,29.000,0.000000,12,1,12,0.075282,0,1
000078,20_6,65.000,-1.000,0.000000,12,1,12,0.074721,0,1
000078,8_2,-55.000,-25.000,0.000000,13,1,13,0.073988,0,1
000078,1_10,-125.000,23.000,0.000000,14,1,14,0.068356,0,1
000078,19_12,55.000,35.000,0.000000,12,1,12,0.065423,0,1
000078,7_8,-65.000,11.000,0.000000,19,1,19,0.059720,0,1
000078,8_13,-55.000,41.000,0.000000,14,1,14,0.057847,0,1
000078,3_7,-105.000,5.000,0.000000,14,1,14,0.057681,0,1
000078,10_0,-35.000,-37.000,0.000000,11,1,11,0.056508,0,1
000078,6_9,-75.000,17.000,0.000000,14,1,14,0.055996,0,1
000078,10_11,-35.000,29.000,0.000000,19,1,19,0.052190,0,1
000078,3_11,-105.000,29.000,0.000000,14,1,14,0.051892,0,1
000078,20_11,65.000,29.000,0.000000,12,1,12,0.050800,0,1
000078,19_8,55.000,11.000,0.000000,12,1,12,0.047405,0,1
000078,7_6,-65.000,-1.000,0.000000,13,1,13,0.046347,0,1
000078,11_13,-25.000,41.000,0.000000,16,1,16,0.046159,0,1
000078,7_5,-65.000,-7.000,0.000000,13,1,13,0.046078,0,1
000078,4_8,-95.000,11.000,0.000000,14,1,14,0.044798,0,1
000078,20_12,65.000,35.000,0.000000,12,1,12,0.044099,0,1
000078,7_7,-65.000,5.000,0.000000,19,1,19,0.042574,0,1
000078,2_3,-115.000,-19.000,0.000000,13,1,13,0.042135,0,1
000078,2_4,-115.000,-13.000,0.000000,14,1,14,0.040835,0,1
000078,6_8,-75.000,11.000,0.000000,14,1,14,0.039763,0,1
000078,3_9,-105.000,17.000,0.000000,14,1,14,0.038195,0,1
000078,7_3,-65.000,-19.000,0.000000,13,1,13,0.037373,0,1
000078,6_7,-75.000,5.000,0.000000,14,1,14,0.035284,0,1
000078,3_1,-105.000,-31.000,0.000000,13,1,13,0.034988,0,1
000078,5_7,-85.000,5.000,0.000000,14,1,14,0.034765,0,1
000078,2_10,-115.000,23.000,0.000000,14,1,14,0.033821,0,1
000078,19_6,55.000,-1.000,0.000000,12,1,12,0.033552,0,1
000078,19_5,55.000,-7.000,0.000000,12,1,12,0.032478,0,1
000078,23_4,95.000,-13.000,0.000000,12,1,12,0.031262,0,1
000078,21_10,75.000,23.000,0.000000,12,1,12,0.030029,0,1
000078,4_9,-95.000,17.000,0.000000,14,1,14,0.029560,0,1
000078,2_9,-115.000,17.000,0.000000,14,1,14,0.028630,0,1
000078,10_12,-35.000,35.000,0.000000,14,1,14,0.028410,0,1
000078,23_3,95.000,-19.000,0.000000,12,1,12,0.028210,0,1
000078,2_2,-115.000,-25.000,0.000000,14,1,14,0.027560,0,1
000078,23_2,95.000,-25.000,0.000000,12,1,12,0.027027,0,1
000078,3_5,-105.000,-7.000,0.000000,14,1,14,0.023764,0,1
000078,4_3,-95.000,-19.000,0.000000,14,1,14,0.023344,0,1
000078,3_2,-105.000,-25.000,0.000000,19,1,19,0.023326,0,1
000078,7_2,-65.000,-25.000,0.000000,19,1,19,0.023310,0,1
000078,22_3,85.000,-19.000,0.000000,4,1,4,0.021315,0,1
000078,1_9,-125.000,17.000,0.000000,14,1,14,0.020900,0,1
000078,9_12,-45.000,35.000,0.000000,19,1,19,0.020682,0,1
000078,21_6,75.000,-1.000,0.000000,8,1,8,0.020507,0,1
000078,4_5,-95.000,-7.000,0.000000,14,1,14,0.019517,0,1
000078,1_4,-125.000,-13.000,0.000000,14,1,14,0.018992,0,1
000078,6_4,-75.000,-13.000,0.000000,14,1,14,0.018477,0,1
000078,16_13,25.000,41.000,0.000000,4,1,4,0.018073,0,1
000078,17_13,35.000,41.000,0.000000,4,1,4,0.017205,0,1
000078,20_5,65.000,-7.000,0.000000,12,1,12,0.015354,0,1
000078,20_9,65.000,17.000,0.000000,12,1,12,0.015114,0,1
000078,5_8,-85.000,11.000,0.000000,14,1,14,0.014643,0,1
000078,17_2,35.000,-25.000,0.000000,16,1,16,0.014111,0,1
000078,16_1,25.000,-31.000,0.000000,13,1,13,0.013886,0,1
000078,5_5,-85.000,-7.000,0.000000,14,1,14,0.013736,0,1
000078,9_13,-45.000,41.000,0.000000,14,1,14,0.012948,0,1
000078,22_10,85.000,23.000,0.000000,12,1,12,0.012447,0,1
000078,8_1,-55.000,-31.000,0.000000,14,1,14,0.011994,0,1
000078,20_7,65.000,5.000,0.000000,12,1,12,0.011863,0,1
000078,6_3,-75.000,-19.000,0.000000,13,1,13,0.011774,0,1
000078,2_7,-115.000,5.000,0.000000,13,1,13,0.011289,0,1
000078,4_4,-95.000,-13.000,0.000000,13,1,13,0.011107,0,1
000078,18_13,45.000,41.000,0.000000,12,1,12,0.010993,0,1
000078,9_0,-45.000,-37.000,0.000000,6,1,6,0.010964,0,1
000078,10_13,-35.000,41.000,0.000000,14,1,14,0.010615,0,1
000078,20_10,65.000,23.000,0.000000,7,1,7,0.010555,0,1
000078,6_1,-75.000,-31.000,0.000000,13,1,13,0.010338,0,1
000078,3_6,-105.000,-1.000,0.000000,14,1,14,0.009844,0,1
000078,19_7,55.000,5.000,0.000000,12,1,12,0.009658,0,1
000078,5_4,-85.000,-13.000,0.000000,14,1,14,0.009151,0,1
000078,8_0,-55.000,-37.000,0.000000,15,1,15,0.009107,0,1
000078,19_9,55.000,17.000,0.000000,12,1,12,0.009089,0,1
000078,3_10,-105.000,23.000,0.000000,14,1,14,0.009033,0,1
000078,3_3,-105.000,-19.000,0.000000,13,1,13,0.008903,0,1
000078,1_8,-125.000,11.000,0.000000,14,1,14,0.008505,0,1
000078,4_7,-95.000,5.000,0.000000,14,1,14,0.008087,0,1
000078,16_10,25.000,23.000,0.000000,16,1,16,0.008006,0,1
000078,20_8,65.000,11.000,0.000000,12,1,12,0.007801,0,1
000078,6_6,-75.000,-1.000,0.000000,19,1,19,0.007785,0,1
000078,6_2,-75.000,-25.000,0.000000,13,1,13,0.007401,0,1
000078,7_0,-65.000,-37.000,0.000000,13,1,13,0.007230,0,1
000078,7_1,-65.000,-31.000,0.000000,19,1,19,0.007129,0,1
000078,0_8,-135.000,11.000,0.000000,14,1,14,0.007108,0,1
000078,0_7,-135.000,5.000,0.000000,14,1,14,0.006737,0,1
000078,19_1,55.000,-31.000,0.000000,7,1,7,0.006358,0,1
000078,6_0,-75.000,-37.000,0.000000,13,1,13,0.006356,0,1
000078,21_9,75.000,17.000,0.000000,12,1,12,0.006245,0,1
000078,16_0,25.000,-37.000,0.000000,19,1,19,0.005846,0,1
000078,21_3,75.000,-19.000,0.000000,12,1,12,0.005841,0,1
000078,21_11,75.000,29.000,0.000000,12,1,12,0.005707,0,1
000078,3_4,-105.000,-13.000,0.000000,14,1,14,0.005357,0,1
000078,21_4,75.000,-13.000,0.000000,4,1,4,0.005331,0,1
000078,18_9,45.000,17.000,0.000000,16,1,16,0.005285,0,1
000078,22_6,85.000,-1.000,0.000000,12,1,12,0.005283,0,1
000078,22_4,85.000,-13.000,0.000000,12,1,12,0.005056,0,1
000078,21_5,75.000,-7.000,0.000000,8,1,8,0.004653,0,1
000078,17_0,35.000,-37.000,0.000000,10,1,10,0.004629,0,1
000078,4_2,-95.000,-25.000,0.000000,14,1,14,0.004624,0,1
000078,19_2,55.000,-25.000,0.000000,7,1,7,0.004610,0,1
000078,16_2,25.000,-25.000,0.000000,16,1,16,0.004551,0,1
000078,22_7,85.000,5.000,0.000000,4,1,4,0.004470,0,1
000078,22_5,85.000,-7.000,0.000000,4,1,4,0.004460,0,1
000078,4_6,-95.000,-1.000,0.000000,9,1,9,0.004406,0,1
000078,23_6,95.000,-1.000,0.000000,12,1,12,0.004328,0,1
000078,4_1,-95.000,-31.000,0.000000,14,1,14,0.004118,0,1
000078,20_2,65.000,-25.000,0.000000,7,1,7,0.003953,0,1
000078,2_11,-115.000,29.000,0.000000,14,1,14,0.003884,0,1
000078,19_0,55.000,-37.000,0.000000,7,1,7,0.003877,0,1
000078,6_5,-75.000,-7.000,0.000000,19,1,19,0.003833,0,1
000078,18_1,45.000,-31.000,0.000000,20,1,20,0.003712,0,1
000078,17_1,35.000,-31.000,0.000000,16,1,16,0.003673,0,1
000078,24_7,105.000,5.000,0.000000,12,1,12,0.003554,0,1
000078,4_0,-95.000,-37.000,0.000000,9,1,9,0.003534,0,1
000078,24_8,105.000,11.000,0.000000,12,1,12,0.003531,0,1
000078,3_0,-105.000,-37.000,0.000000,19,1,19,0.003512,0,1
000078,24_5,105.000,-7.000,0.000000,12,1,12,0.003503,0,1
000078,5_6,-85.000,-1.000,0.000000,13,1,13,0.003454,0,1
000078,17_9,35.000,17.000,0.000000,16,1,16,0.003211,0,1
000078,20_13,65.000,41.000,0.000000,12,1,12,0.002904,0,1
000078,22_9,85.000,17.000,0.000000,12,1,12,0.002572,0,1
000078,0_10,-135.000,23.000,0.000000,14,1,14,0.002561,0,1
000078,22_8,85.000,11.000,0.000000,4,1,4,0.002201,0,1
000078,23_8,95.000,11.000,0.000000,12,1,12,0.002154,0,1
000078,23_9,95.000,17.000,0.000000,12,1,12,0.002115,0,1
000078,23_11,95.000,29.000,0.000000,12,1,12,0.001980,0,1
000078,2_6,-115.000,-1.000,0.000000,13,1,13,0.001896,0,1
000078,24_6,105.000,-1.000,0.000000,12,1,12,0.001773,0,1
000078,1_6,-125.000,-1.000,0.000000,13,1,13,0.001553,0,1
000078,2_1,-115.000,-31.000,0.000000,19,1,19,0.001544,0,1
000080,13_2,-5.000,-25.000,4.300000,11,1,11,0.926529,0,1
000080,12_9,-15.000,17.000,4.200000,5,1,5,0.937966,0,1
