line_no,frame_index,event,rnti,lcid,source_node,target_node,request_id,sn,fi,size,harq_id,bwp_id,layer,vr_ur,vr_uh,timestamp,area_id,upload_type,plan_index,pkt_id,matched
3195,0,RX,17,5,14,17,1,15,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
3214,0,TX,5,5,5,1,33,2,3,400,9,0,0,,,000060,16_4,leader_to_rsu,33,33,1
3218,0,TX,14,5,14,17,1,19,3,400,9,0,0,,,000060,12_9,member_to_leader,1,1,1
3222,0,TX,19,5,19,1,29,9,3,400,0,0,0,,,000060,14_11,leader_to_rsu,29,29,1
3226,0,TX,3,5,3,1,27,9,3,400,15,0,0,,,000060,11_5,leader_to_rsu,27,27,1
3230,0,TX,2,5,2,1,30,9,3,400,14,0,0,,,000060,14_3,leader_to_rsu,30,30,1
3234,0,TX,20,5,20,1,31,3,3,400,11,0,0,,,000060,15_3,leader_to_rsu,31,31,1
3238,0,TX,4,5,4,1,28,9,3,400,9,0,0,,,000060,13_2,leader_to_rsu,28,28,1
3242,0,TX,16,5,16,1,32,3,3,400,9,0,0,,,000060,15_6,leader_to_rsu,32,32,1
3347,0,RX,1,5,16,1,32,1,3,400,,,,,,000060,15_6,leader_to_rsu,32,32,1
3348,0,RX,1,5,4,1,28,7,3,400,,,,,,000060,13_2,leader_to_rsu,28,28,1
3349,0,RX,1,5,20,1,31,1,3,400,,,,,,000060,15_3,leader_to_rsu,31,31,1
3350,0,RX,1,5,2,1,30,7,3,400,,,,,,000060,14_3,leader_to_rsu,30,30,1
3351,0,RX,1,5,5,1,33,0,1,400,,,,,,000060,16_4,leader_to_rsu,33,33,1
3352,0,RX,12,5,21,12,3,16,3,3,,,,,,000060,11_8,member_to_leader,3,3,1
3353,0,RX,17,5,14,17,1,16,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
3371,0,TX,5,5,5,16,2,23,3,400,10,0,0,,,000060,16_8,member_to_leader,2,2,1
3375,0,TX,14,5,14,17,1,20,3,400,10,0,0,,,000060,12_9,member_to_leader,1,1,1
3379,0,TX,19,5,19,1,29,10,3,400,1,0,0,,,000060,14_11,leader_to_rsu,29,29,1
3383,0,TX,3,5,3,1,27,10,3,400,0,0,0,,,000060,11_5,leader_to_rsu,27,27,1
3387,0,TX,2,5,2,1,30,10,3,400,15,0,0,,,000060,14_3,leader_to_rsu,30,30,1
3391,0,TX,20,5,20,1,31,4,3,400,12,0,0,,,000060,15_3,leader_to_rsu,31,31,1
3395,0,TX,4,5,4,1,28,10,3,400,10,0,0,,,000060,13_2,leader_to_rsu,28,28,1
3402,0,TX,16,5,16,1,32,4,3,400,11,0,0,,,000060,15_6,leader_to_rsu,32,32,1
3403,0,TX,16,5,16,5,6,6,2,12,10,0,0,,,000060,16_4,member_to_leader,6,6,1
3508,0,RX,1,5,16,1,32,2,3,400,,,,,,000060,15_6,leader_to_rsu,32,32,1
3509,0,RX,1,5,4,1,28,8,3,400,,,,,,000060,13_2,leader_to_rsu,28,28,1
3510,0,RX,1,5,20,1,31,2,3,400,,,,,,000060,15_3,leader_to_rsu,31,31,1
3511,0,RX,1,5,2,1,30,8,3,400,,,,,,000060,14_3,leader_to_rsu,30,30,1
3512,0,RX,1,5,19,1,29,8,3,400,,,,,,000060,14_11,leader_to_rsu,29,29,1
3513,0,RX,1,5,5,1,33,1,3,400,,,,,,000060,16_4,leader_to_rsu,33,33,1
3514,0,RX,17,5,14,17,1,17,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
3528,0,TX,5,5,5,1,33,3,3,400,11,0,0,,,000060,16_4,leader_to_rsu,33,33,1
3532,0,TX,14,5,14,17,1,21,3,400,11,0,0,,,000060,12_9,member_to_leader,1,1,1
3536,0,TX,19,5,19,1,29,11,3,95,2,0,0,,,000060,14_11,leader_to_rsu,29,29,1
3540,0,TX,3,5,3,1,27,11,3,95,1,0,0,,,000060,11_5,leader_to_rsu,27,27,1
3544,0,TX,2,5,2,1,30,11,3,95,0,0,0,,,000060,14_3,leader_to_rsu,30,30,1
3548,0,TX,20,5,20,1,31,5,3,83,13,0,0,,,000060,15_3,leader_to_rsu,31,31,1
3552,0,TX,4,5,4,1,28,11,3,95,11,0,0,,,000060,13_2,leader_to_rsu,28,28,1
3556,0,TX,16,5,16,1,32,5,3,83,12,0,0,,,000060,15_6,leader_to_rsu,32,32,1
3562,0,TX,12,5,12,1,19,6,2,12,6,0,0,,,000060,11_8,leader_to_rsu,19,19,1
3568,0,TX,17,5,17,1,22,6,2,12,6,0,0,,,000060,12_9,leader_to_rsu,22,22,1
3673,0,RX,1,5,16,1,32,3,3,400,,,,,,000060,15_6,leader_to_rsu,32,32,1
3674,0,RX,1,5,20,1,31,3,3,400,,,,,,000060,15_3,leader_to_rsu,31,31,1
3675,0,RX,1,5,2,1,30,9,3,400,,,,,,000060,14_3,leader_to_rsu,30,30,1
3676,0,RX,1,5,19,1,29,9,3,400,,,,,,000060,14_11,leader_to_rsu,29,29,1
3677,0,RX,17,5,14,17,1,18,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
3693,0,TX,5,5,5,16,2,24,3,400,12,0,0,,,000060,16_8,member_to_leader,2,2,1
3697,0,TX,14,5,14,17,1,22,3,400,12,0,0,,,000060,12_9,member_to_leader,1,1,1
3703,0,TX,2,5,2,20,9,5,2,10,1,0,0,,,000060,15_3,member_to_leader,9,9,1
3707,0,TX,20,5,20,2,4,8,2,16,14,0,0,,,000060,15_2,member_to_leader,4,4,1
3713,0,TX,9,5,9,1,20,6,2,12,10,0,0,,,000060,12_10,leader_to_rsu,20,20,1
3719,0,TX,13,5,13,4,8,5,2,10,11,0,0,,,000060,13_2,member_to_leader,8,8,1
3830,0,RX,1,5,4,1,28,10,3,400,,,,,,000060,13_2,leader_to_rsu,28,28,1
3831,0,RX,1,5,20,1,31,4,3,400,,,,,,000060,15_3,leader_to_rsu,31,31,1
3832,0,RX,1,5,2,1,30,10,3,400,,,,,,000060,14_3,leader_to_rsu,30,30,1
3833,0,RX,1,5,19,1,29,10,3,400,,,,,,000060,14_11,leader_to_rsu,29,29,1
3834,0,RX,1,5,5,1,33,2,3,400,,,,,,000060,16_4,leader_to_rsu,33,33,1
3835,0,RX,17,5,14,17,1,19,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
3847,0,TX,5,5,5,1,33,4,3,400,13,0,0,,,000060,16_4,leader_to_rsu,33,33,1
3851,0,TX,14,5,14,17,1,23,3,400,13,0,0,,,000060,12_9,member_to_leader,1,1,1
3950,0,RX,1,5,16,1,32,4,3,400,,,,,,000060,15_6,leader_to_rsu,32,32,1
3951,0,RX,1,5,20,1,31,5,3,83,,,,,,000060,15_3,leader_to_rsu,31,31,1
3952,0,RX,1,5,2,1,30,11,3,95,,,,,,000060,14_3,leader_to_rsu,30,30,1
3953,0,RX,1,5,19,1,29,11,3,95,,,,,,000060,14_11,leader_to_rsu,29,29,1
3966,0,TX,5,5,5,16,2,25,3,19,14,0,0,,,000060,16_8,member_to_leader,2,2,1
3970,0,TX,14,5,14,17,1,24,3,400,14,0,0,,,000060,12_9,member_to_leader,1,1,1
3976,0,TX,13,5,13,1,23,6,2,12,12,0,0,,,000060,13_0,leader_to_rsu,23,23,1
3982,0,TX,3,5,3,21,7,6,2,12,2,0,0,,,000060,11_7,member_to_leader,7,7,1
4021,0,RX,1,5,16,1,32,5,3,83,,,,,,000060,15_6,leader_to_rsu,32,32,1
4022,0,RX,1,5,5,1,33,3,3,400,,,,,,000060,16_4,leader_to_rsu,33,33,1
4023,0,RX,4,5,13,4,8,5,2,10,,,,,,000060,13_2,member_to_leader,8,8,1
4024,0,RX,17,5,14,17,1,21,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4029,0,TX,5,5,5,1,33,5,3,83,15,0,0,,,000060,16_4,leader_to_rsu,33,33,1
4033,0,TX,14,5,14,17,1,25,3,400,15,0,0,,,000060,12_9,member_to_leader,1,1,1
4039,0,TX,19,5,19,14,5,7,2,14,3,0,0,,,000060,13_9,member_to_leader,5,5,1
4108,0,RX,16,5,5,16,2,24,3,400,,,,,,000060,16_8,member_to_leader,2,2,1
4109,0,RX,17,5,14,17,1,22,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4122,0,TX,14,5,14,1,24,6,2,12,0,0,0,,,000060,13_9,leader_to_rsu,24,24,1
4128,0,TX,21,5,21,1,18,6,2,12,7,0,0,,,000060,11_7,leader_to_rsu,18,18,1
4183,0,RX,1,5,5,1,33,4,3,400,,,,,,000060,16_4,leader_to_rsu,33,33,1
4184,0,RX,17,5,14,17,1,23,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4189,0,TX,14,5,14,17,1,26,3,400,1,0,0,,,000060,12_9,member_to_leader,1,1,1
4244,0,RX,16,5,5,16,2,25,3,19,,,,,,000060,16_8,member_to_leader,2,2,1
4245,0,RX,17,5,14,17,1,24,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4255,0,TX,14,5,14,17,1,27,3,400,2,0,0,,,000060,12_9,member_to_leader,1,1,1
4276,0,RX,1,5,21,1,18,6,2,12,,,,,,000060,11_7,leader_to_rsu,18,18,1
4277,0,RX,1,5,5,1,33,5,3,83,,,,,,000060,16_4,leader_to_rsu,33,33,1
4278,0,RX,17,5,14,17,1,25,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4284,0,TX,14,5,14,17,1,28,3,400,3,0,0,,,000060,12_9,member_to_leader,1,1,1
4305,0,RX,1,5,14,1,24,6,2,12,,,,,,000060,13_9,leader_to_rsu,24,24,1
4311,0,TX,14,5,14,17,1,29,3,400,4,0,0,,,000060,12_9,member_to_leader,1,1,1
4332,0,RX,17,5,14,17,1,26,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4338,0,TX,14,5,14,17,1,30,3,400,5,0,0,,,000060,12_9,member_to_leader,1,1,1
4359,0,RX,17,5,14,17,1,27,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4365,0,TX,14,5,14,17,1,31,3,400,6,0,0,,,000060,12_9,member_to_leader,1,1,1
4386,0,RX,17,5,14,17,1,28,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4392,0,TX,14,5,14,17,1,32,3,400,7,0,0,,,000060,12_9,member_to_leader,1,1,1
4413,0,RX,17,5,14,17,1,29,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4419,0,TX,14,5,14,17,1,33,3,67,8,0,0,,,000060,12_9,member_to_leader,1,1,1
4440,0,RX,17,5,14,17,1,30,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4504,0,RX,17,5,14,17,1,31,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4512,0,TX,5,5,5,1,33,6,3,400,0,0,0,,,000060,16_4,leader_to_rsu,33,33,1
4518,0,TX,21,5,21,12,3,17,2,34,8,0,0,,,000060,11_8,member_to_leader,3,3,1
4524,0,TX,19,5,19,1,29,12,3,400,4,0,0,,,000060,14_11,leader_to_rsu,29,29,1
4530,0,TX,3,5,3,1,27,12,3,400,3,0,0,,,000060,11_5,leader_to_rsu,27,27,1
4536,0,TX,2,5,2,1,30,12,3,400,2,0,0,,,000060,14_3,leader_to_rsu,30,30,1
4542,0,TX,20,5,20,1,31,6,3,400,15,0,0,,,000060,15_3,leader_to_rsu,31,31,1
4548,0,TX,16,5,16,1,32,6,3,400,13,0,0,,,000060,15_6,leader_to_rsu,32,32,1
4554,0,TX,4,5,4,1,28,12,3,400,12,0,0,,,000060,13_2,leader_to_rsu,28,28,1
4575,0,RX,17,5,14,17,1,32,3,400,,,,,,000060,12_9,member_to_leader,1,1,1
4581,0,TX,5,5,5,1,40,7,3,400,1,0,0,,,000060,16_7,leader_to_rsu,40,40,1
4585,0,TX,19,5,19,1,36,13,3,400,5,0,0,,,000060,14_9,leader_to_rsu,36,36,1
4589,0,TX,3,5,3,1,34,13,3,400,4,0,0,,,000060,12_4,leader_to_rsu,34,34,1
4593,0,TX,2,5,2,1,37,13,3,400,3,0,0,,,000060,15_2,leader_to_rsu,37,37,1
4597,0,TX,20,5,20,1,38,7,3,400,0,0,0,,,000060,15_4,leader_to_rsu,38,38,1
4601,0,TX,16,5,16,1,39,7,3,400,14,0,0,,,000060,15_8,leader_to_rsu,39,39,1
4605,0,TX,4,5,4,1,35,13,3,400,13,0,0,,,000060,13_3,leader_to_rsu,35,35,1
4710,0,RX,17,5,14,17,1,33,3,67,,,,,,000060,12_9,member_to_leader,1,1,1
4728,0,TX,5,5,5,1,40,8,3,400,2,0,0,,,000060,16_7,leader_to_rsu,40,40,1
4732,0,TX,19,5,19,1,36,14,3,400,6,0,0,,,000060,14_9,leader_to_rsu,36,36,1
4736,0,TX,3,5,3,1,34,14,3,400,5,0,0,,,000060,12_4,leader_to_rsu,34,34,1
4740,0,TX,2,5,2,1,37,14,3,400,4,0,0,,,000060,15_2,leader_to_rsu,37,37,1
4744,0,TX,20,5,20,1,38,8,3,400,1,0,0,,,000060,15_4,leader_to_rsu,38,38,1
4748,0,TX,16,5,16,1,39,8,3,400,15,0,0,,,000060,15_8,leader_to_rsu,39,39,1
4752,0,TX,4,5,4,1,35,14,3,400,14,0,0,,,000060,13_3,leader_to_rsu,35,35,1
4851,0,RX,1,5,4,1,28,12,3,400,,,,,,000060,13_2,leader_to_rsu,28,28,1
4852,0,RX,1,5,20,1,31,6,3,400,,,,,,000060,15_3,leader_to_rsu,31,31,1
4857,0,RX,1,5,2,1,30,12,3,400,,,,,,000060,14_3,leader_to_rsu,30,30,1
4862,0,RX,1,5,16,1,32,6,3,400,,,,,,000060,15_6,leader_to_rsu,32,32,1
4867,0,RX,1,5,3,1,27,12,3,400,,,,,,000060,11_5,leader_to_rsu,27,27,1
4868,0,RX,1,5,5,1,33,6,3,400,,,,,,000060,16_4,leader_to_rsu,33,33,1
4873,0,RX,12,5,21,12,3,17,2,34,,,,,,000060,11_8,member_to_leader,3,3,1
4895,0,TX,5,5,5,1,40,9,3,400,3,0,0,,,000060,16_7,leader_to_rsu,40,40,1
4899,0,TX,19,5,19,1,36,15,3,400,7,0,0,,,000060,14_9,leader_to_rsu,36,36,1
4903,0,TX,3,5,3,1,34,15,3,400,6,0,0,,,000060,12_4,leader_to_rsu,34,34,1
4907,0,TX,2,5,2,1,37,15,3,400,5,0,0,,,000060,15_2,leader_to_rsu,37,37,1
4911,0,TX,20,5,20,1,38,9,3,400,2,0,0,,,000060,15_4,leader_to_rsu,38,38,1
4915,0,TX,16,5,16,1,39,9,3,400,0,0,0,,,000060,15_8,leader_to_rsu,39,39,1
4919,0,TX,4,5,4,1,35,15,3,400,15,0,0,,,000060,13_3,leader_to_rsu,35,35,1
5018,0,RX,1,5,4,1,35,13,3,400,,,,,,000060,13_3,leader_to_rsu,35,35,1
5019,0,RX,1,5,20,1,38,7,3,400,,,,,,000060,15_4,leader_to_rsu,38,38,1
5020,0,RX,1,5,2,1,37,13,3,400,,,,,,000060,15_2,leader_to_rsu,37,37,1
5021,0,RX,1,5,16,1,39,7,3,400,,,,,,000060,15_8,leader_to_rsu,39,39,1
5022,0,RX,1,5,3,1,34,13,3,400,,,,,,000060,12_4,leader_to_rsu,34,34,1
5023,0,RX,1,5,19,1,36,13,3,400,,,,,,000060,14_9,leader_to_rsu,36,36,1
5024,0,RX,1,5,5,1,40,7,3,400,,,,,,000060,16_7,leader_to_rsu,40,40,1
5042,0,TX,5,5,5,1,40,10,3,400,4,0,0,,,000060,16_7,leader_to_rsu,40,40,1
5046,0,TX,19,5,19,1,36,16,3,400,8,0,0,,,000060,14_9,leader_to_rsu,36,36,1
5050,0,TX,3,5,3,1,34,16,3,400,7,0,0,,,000060,12_4,leader_to_rsu,34,34,1
5054,0,TX,2,5,2,1,37,16,3,400,6,0,0,,,000060,15_2,leader_to_rsu,37,37,1
5058,0,TX,20,5,20,1,38,10,3,400,3,0,0,,,000060,15_4,leader_to_rsu,38,38,1
5062,0,TX,16,5,16,1,39,10,3,400,1,0,0,,,000060,15_8,leader_to_rsu,39,39,1
5066,0,TX,4,5,4,1,35,16,3,400,0,0,0,,,000060,13_3,leader_to_rsu,35,35,1
5165,0,RX,1,5,4,1,35,14,3,400,,,,,,000060,13_3,leader_to_rsu,35,35,1
5166,0,RX,1,5,20,1,38,8,3,400,,,,,,000060,15_4,leader_to_rsu,38,38,1
5167,0,RX,1,5,2,1,37,14,3,400,,,,,,000060,15_2,leader_to_rsu,37,37,1
5168,0,RX,1,5,16,1,39,8,3,400,,,,,,000060,15_8,leader_to_rsu,39,39,1
5169,0,RX,1,5,3,1,34,14,3,400,,,,,,000060,12_4,leader_to_rsu,34,34,1
5170,0,RX,1,5,19,1,36,14,3,400,,,,,,000060,14_9,leader_to_rsu,36,36,1
5171,0,RX,1,5,5,1,40,8,3,400,,,,,,000060,16_7,leader_to_rsu,40,40,1
5189,0,TX,5,5,5,1,40,11,3,95,5,0,0,,,000060,16_7,leader_to_rsu,40,40,1
5193,0,TX,19,5,19,1,36,17,3,95,9,0,0,,,000060,14_9,leader_to_rsu,36,36,1
5197,0,TX,3,5,3,1,34,17,3,95,8,0,0,,,000060,12_4,leader_to_rsu,34,34,1
5201,0,TX,2,5,2,1,37,17,3,95,7,0,0,,,000060,15_2,leader_to_rsu,37,37,1
5205,0,TX,20,5,20,1,38,11,3,95,4,0,0,,,000060,15_4,leader_to_rsu,38,38,1
5209,0,TX,16,5,16,1,39,11,3,95,2,0,0,,,000060,15_8,leader_to_rsu,39,39,1
5213,0,TX,4,5,4,1,35,17,3,95,1,0,0,,,000060,13_3,leader_to_rsu,35,35,1
5312,0,RX,1,5,4,1,35,15,3,400,,,,,,000060,13_3,leader_to_rsu,35,35,1
5313,0,RX,1,5,20,1,38,9,3,400,,,,,,000060,15_4,leader_to_rsu,38,38,1
5314,0,RX,1,5,2,1,37,15,3,400,,,,,,000060,15_2,leader_to_rsu,37,37,1
5315,0,RX,1,5,16,1,39,9,3,400,,,,,,000060,15_8,leader_to_rsu,39,39,1
5316,0,RX,1,5,3,1,34,15,3,400,,,,,,000060,12_4,leader_to_rsu,34,34,1
5317,0,RX,1,5,19,1,36,15,3,400,,,,,,000060,14_9,leader_to_rsu,36,36,1
5318,0,RX,1,5,5,1,40,9,3,400,,,,,,000060,16_7,leader_to_rsu,40,40,1
5431,0,RX,1,5,4,1,35,16,3,400,,,,,,000060,13_3,leader_to_rsu,35,35,1
5432,0,RX,1,5,20,1,38,10,3,400,,,,,,000060,15_4,leader_to_rsu,38,38,1
5433,0,RX,1,5,2,1,37,16,3,400,,,,,,000060,15_2,leader_to_rsu,37,37,1
5434,0,RX,1,5,16,1,39,10,3,400,,,,,,000060,15_8,leader_to_rsu,39,39,1
5435,0,RX,1,5,3,1,34,16,3,400,,,,,,000060,12_4,leader_to_rsu,34,34,1
5436,0,RX,1,5,19,1,36,16,3,400,,,,,,000060,14_9,leader_to_rsu,36,36,1
5437,0,RX,1,5,5,1,40,10,3,400,,,,,,000060,16_7,leader_to_rsu,40,40,1
5452,0,RX,1,5,4,1,35,17,3,95,,,,,,000060,13_3,leader_to_rsu,35,35,1
5453,0,RX,1,5,20,1,38,11,3,95,,,,,,000060,15_4,leader_to_rsu,38,38,1
5454,0,RX,1,5,2,1,37,17,3,95,,,,,,000060,15_2,leader_to_rsu,37,37,1
5455,0,RX,1,5,16,1,39,11,3,95,,,,,,000060,15_8,leader_to_rsu,39,39,1
5456,0,RX,1,5,3,1,34,17,3,95,,,,,,000060,12_4,leader_to_rsu,34,34,1
5457,0,RX,1,5,19,1,36,17,3,95,,,,,,000060,14_9,leader_to_rsu,36,36,1
5458,0,RX,1,5,5,1,40,11,3,95,,,,,,000060,16_7,leader_to_rsu,40,40,1
5462,0,TX,5,5,5,16,2,26,2,52,6,0,0,,,000060,16_8,member_to_leader,2,2,1
5485,0,RX,16,5,5,16,2,26,2,52,,,,,,000060,16_8,member_to_leader,2,2,1
5491,0,TX,14,5,14,17,1,34,2,68,9,0,0,,,000060,12_9,member_to_leader,1,1,1
5544,0,TX,5,5,5,1,40,12,3,400,7,0,0,,,000060,16_7,leader_to_rsu,40,40,1
5550,0,TX,3,5,3,1,34,18,3,400,9,0,0,,,000060,12_4,leader_to_rsu,34,34,1
5556,0,TX,16,5,16,1,39,12,3,400,3,0,0,,,000060,15_8,leader_to_rsu,39,39,1
5557,0,RX,17,5,14,17,1,34,2,68,,,,,,000060,12_9,member_to_leader,1,1,1
5561,0,TX,5,5,5,1,43,13,3,400,8,0,0,,,000060,17_5,leader_to_rsu,43,43,1
5565,0,TX,3,5,3,1,41,19,3,400,10,0,0,,,000060,12_5,leader_to_rsu,41,41,1
5569,0,TX,16,5,16,1,42,13,3,400,4,0,0,,,000060,16_5,leader_to_rsu,42,42,1
5633,0,TX,5,5,5,1,43,14,3,400,9,0,0,,,000060,17_5,leader_to_rsu,43,43,1
5637,0,TX,3,5,3,1,41,20,3,400,11,0,0,,,000060,12_5,leader_to_rsu,41,41,1
5641,0,TX,16,5,16,1,42,14,3,400,5,0,0,,,000060,16_5,leader_to_rsu,42,42,1
5696,0,RX,1,5,16,1,39,12,3,400,,,,,,000060,15_8,leader_to_rsu,39,39,1
5701,0,RX,1,5,3,1,34,18,3,400,,,,,,000060,12_4,leader_to_rsu,34,34,1
5702,0,RX,1,5,5,1,40,12,3,400,,,,,,000060,16_7,leader_to_rsu,40,40,1
5718,0,TX,5,5,5,1,43,15,3,400,10,0,0,,,000060,17_5,leader_to_rsu,43,43,1
5722,0,TX,3,5,3,1,41,21,3,400,12,0,0,,,000060,12_5,leader_to_rsu,41,41,1
5726,0,TX,16,5,16,1,42,15,3,400,6,0,0,,,000060,16_5,leader_to_rsu,42,42,1
5781,0,RX,1,5,16,1,42,13,3,400,,,,,,000060,16_5,leader_to_rsu,42,42,1
5782,0,RX,1,5,3,1,41,19,3,400,,,,,,000060,12_5,leader_to_rsu,41,41,1
5783,0,RX,1,5,5,1,43,13,3,400,,,,,,000060,17_5,leader_to_rsu,43,43,1
5793,0,TX,5,5,5,1,43,16,3,400,11,0,0,,,000060,17_5,leader_to_rsu,43,43,1
5797,0,TX,3,5,3,1,41,22,3,400,13,0,0,,,000060,12_5,leader_to_rsu,41,41,1
5801,0,TX,16,5,16,1,42,16,3,400,7,0,0,,,000060,16_5,leader_to_rsu,42,42,1
5856,0,RX,1,5,16,1,42,14,3,400,,,,,,000060,16_5,leader_to_rsu,42,42,1
5857,0,RX,1,5,3,1,41,20,3,400,,,,,,000060,12_5,leader_to_rsu,41,41,1
5858,0,RX,1,5,5,1,43,14,3,400,,,,,,000060,17_5,leader_to_rsu,43,43,1
5868,0,TX,5,5,5,1,43,17,3,95,12,0,0,,,000060,17_5,leader_to_rsu,43,43,1
5872,0,TX,3,5,3,1,41,23,3,95,14,0,0,,,000060,12_5,leader_to_rsu,41,41,1
5876,0,TX,16,5,16,1,42,17,3,95,8,0,0,,,000060,16_5,leader_to_rsu,42,42,1
5880,0,TX,19,5,19,1,36,18,2,12,10,0,0,,,000060,14_9,leader_to_rsu,36,36,1
5884,0,TX,2,5,2,1,37,18,2,12,8,0,0,,,000060,15_2,leader_to_rsu,37,37,1
5888,0,TX,20,5,20,1,38,12,2,12,5,0,0,,,000060,15_4,leader_to_rsu,38,38,1
5892,0,TX,4,5,4,1,35,18,2,12,2,0,0,,,000060,13_3,leader_to_rsu,35,35,1
5947,0,RX,1,5,16,1,42,15,3,400,,,,,,000060,16_5,leader_to_rsu,42,42,1
5948,0,RX,1,5,3,1,41,21,3,400,,,,,,000060,12_5,leader_to_rsu,41,41,1
5949,0,RX,1,5,5,1,43,15,3,400,,,,,,000060,17_5,leader_to_rsu,43,43,1
6054,0,RX,1,5,16,1,42,16,3,400,,,,,,000060,16_5,leader_to_rsu,42,42,1
6055,0,RX,1,5,3,1,41,22,3,400,,,,,,000060,12_5,leader_to_rsu,41,41,1
6056,0,RX,1,5,5,1,43,16,3,400,,,,,,000060,17_5,leader_to_rsu,43,43,1
6067,0,RX,1,5,20,1,38,12,2,12,,,,,,000060,15_4,leader_to_rsu,38,38,1
6072,0,RX,1,5,2,1,37,18,2,12,,,,,,000060,15_2,leader_to_rsu,37,37,1
6077,0,RX,1,5,16,1,42,17,3,95,,,,,,000060,16_5,leader_to_rsu,42,42,1
6078,0,RX,1,5,3,1,41,23,3,95,,,,,,000060,12_5,leader_to_rsu,41,41,1
6079,0,RX,1,5,5,1,43,17,3,95,,,,,,000060,17_5,leader_to_rsu,43,43,1
6108,0,TX,5,5,5,1,43,18,3,400,13,0,0,,,000060,17_5,leader_to_rsu,43,43,1
6114,0,TX,16,5,16,1,42,18,3,400,9,0,0,,,000060,16_5,leader_to_rsu,42,42,1
6118,0,TX,5,5,5,1,45,19,3,400,14,0,0,,,000060,17_7,leader_to_rsu,45,45,1
6122,0,TX,16,5,16,1,44,19,3,400,10,0,0,,,000060,16_8,leader_to_rsu,44,44,1
6168,0,TX,5,5,5,1,45,20,3,400,15,0,0,,,000060,17_7,leader_to_rsu,45,45,1
6172,0,TX,16,5,16,1,44,20,3,400,11,0,0,,,000060,16_8,leader_to_rsu,44,44,1
6211,0,RX,1,5,16,1,42,18,3,400,,,,,,000060,16_5,leader_to_rsu,42,42,1
6216,0,RX,1,5,5,1,43,18,3,400,,,,,,000060,17_5,leader_to_rsu,43,43,1
6230,0,TX,5,5,5,1,45,21,3,400,0,0,0,,,000060,17_7,leader_to_rsu,45,45,1
6234,0,TX,16,5,16,1,44,21,3,400,12,0,0,,,000060,16_8,leader_to_rsu,44,44,1
6273,0,RX,1,5,16,1,44,19,3,400,,,,,,000060,16_8,leader_to_rsu,44,44,1
6274,0,RX,1,5,5,1,45,19,3,400,,,,,,000060,17_7,leader_to_rsu,45,45,1
6282,0,TX,5,5,5,1,45,22,3,400,1,0,0,,,000060,17_7,leader_to_rsu,45,45,1
6286,0,TX,16,5,16,1,44,22,3,400,13,0,0,,,000060,16_8,leader_to_rsu,44,44,1
6325,0,RX,1,5,16,1,44,20,3,400,,,,,,000060,16_8,leader_to_rsu,44,44,1
6326,0,RX,1,5,5,1,45,20,3,400,,,,,,000060,17_7,leader_to_rsu,45,45,1
6334,0,TX,5,5,5,1,45,23,3,95,2,0,0,,,000060,17_7,leader_to_rsu,45,45,1
6338,0,TX,16,5,16,1,44,23,3,95,14,0,0,,,000060,16_8,leader_to_rsu,44,44,1
6342,0,TX,3,5,3,1,41,24,2,12,15,0,0,,,000060,12_5,leader_to_rsu,41,41,1
6381,0,RX,1,5,16,1,44,21,3,400,,,,,,000060,16_8,leader_to_rsu,44,44,1
6382,0,RX,1,5,5,1,45,21,3,400,,,,,,000060,17_7,leader_to_rsu,45,45,1
6441,0,RX,1,5,16,1,44,22,3,400,,,,,,000060,16_8,leader_to_rsu,44,44,1
6442,0,RX,1,5,5,1,45,22,3,400,,,,,,000060,17_7,leader_to_rsu,45,45,1
6447,0,RX,1,5,16,1,44,23,3,95,,,,,,000060,16_8,leader_to_rsu,44,44,1
6448,0,RX,1,5,5,1,45,23,3,95,,,,,,000060,17_7,leader_to_rsu,45,45,1
6471,0,TX,5,5,5,1,45,24,3,400,3,0,0,,,000060,17_7,leader_to_rsu,45,45,1
6475,0,TX,5,5,5,1,46,25,3,400,4,0,0,,,000060,18_7,leader_to_rsu,46,46,1
6501,0,TX,5,5,5,1,46,26,3,400,5,0,0,,,000060,18_7,leader_to_rsu,46,46,1
6522,0,RX,1,5,5,1,45,24,3,400,,,,,,000060,17_7,leader_to_rsu,45,45,1
6533,0,TX,5,5,5,1,46,27,3,400,6,0,0,,,000060,18_7,leader_to_rsu,46,46,1
6554,0,RX,1,5,5,1,46,25,3,400,,,,,,000060,18_7,leader_to_rsu,46,46,1
